company_name,phone,website,address,city,state,lat,lng,rating,review_count,categories,source_url,source
Longhaul Auto Transport LLC,+18023625220,,"553 Barnumville Rd, Manchester Center, VT 05255, United States",Manchester Center,VT,43.1809712,-73.0378943,5,10,Transportation service,https://www.google.com/maps/search/?api=1&query=Longhaul%20Auto%20Transport%20LLC&query_place_id=ChIJQ7Jtb3pf4IkRUH6qxIFT1pY,apify_google_maps
Sweet Trucking Inc,+18026445470,,"148 Sweet Landing, Cambridge, VT 05444, United States",Cambridge,VT,44.6427382,-72.9140049,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=Sweet%20Trucking%20Inc&query_place_id=ChIJr1ZG4A71tUwRICKGGMlO_jM,apify_google_maps
"Quest Transportation Services, Inc.",+18027489908,http://www.questtrans.com/,"2280 Memorial Dr, St Johnsbury, VT 05819, United States",St Johnsbury,VT,44.4647946,-72.013528,4.7,6,Logistics service,https://www.google.com/maps/search/?api=1&query=Quest%20Transportation%20Services%2C%20Inc.&query_place_id=ChIJJSL3YxxItEwR7fsj0SUsNDc,apify_google_maps
Richard Green Inc,+18029336693,https://www.rigreen.com/,"959 Sampsonville Rd, Enosburg Falls, VT 05450, United States",Enosburg Falls,VT,44.917328,-72.7787479,3.7,3,Trucking company,https://www.google.com/maps/search/?api=1&query=Richard%20Green%20Inc&query_place_id=ChIJ_0Pw-SAAtkwRRU7wSda-l5w,apify_google_maps
Brinks Auto Transport,+18027480528,,"2483 Portland St, St Johnsbury, VT 05819, United States",St Johnsbury,VT,44.429301,-71.971898,4.3,9,Trucking company,https://www.google.com/maps/search/?api=1&query=Brinks%20Auto%20Transport&query_place_id=ChIJ6z6nVz1GtEwRer4y5O9XoJo,apify_google_maps
LNR Auto Transport,+19733766500,http://lnrautotransport.com/contact-us/,"30 Hillside Ave, Springfield, NJ 07081",Springfield,NJ,40.6870882,-74.3207882,1.6,15,Transportation service,https://www.google.com/maps/search/?api=1&query=LNR%20Auto%20Transport&query_place_id=ChIJVVWlCQOuw4kRbTwkE7Qdspk,apify_google_maps
Unis,+16267398511,,"3001 Woodbridge Ave, Edison, NJ 08837",Edison,NJ,40.5188064,-74.3496704,3.2,68,Warehouse,https://www.google.com/maps/search/?api=1&query=Unis&query_place_id=ChIJlXbcWBPJw4kRGx8y6veb-2s,apify_google_maps
Worldwide Freight Systems Inc,+19089258050,,"1200 Fuller Rd # 9, Linden, NJ 07036",Linden,NJ,40.6244158,-74.2703024,1.8,5,Trucking company,https://www.google.com/maps/search/?api=1&query=Worldwide%20Freight%20Systems%20Inc&query_place_id=ChIJleFOjqazw4kRn4c580MRMW4,apify_google_maps
Metropolitan Warehouse,+18003007417,https://www.gomwd.com/,"960 High St, Perth Amboy, NJ 08861",Perth Amboy,NJ,40.527596,-74.2609755,3.9,915,Warehouse,https://www.google.com/maps/search/?api=1&query=Metropolitan%20Warehouse&query_place_id=ChIJDRskTKG1w4kRGWvwvG7gXr8,apify_google_maps
ShipMyAuto by Advectus Transportation Services,+19087939700,,"1600 Lower Rd, Linden, NJ 07036",Linden,NJ,40.6100861,-74.2492295,1.5,46,Logistics service,https://www.google.com/maps/search/?api=1&query=ShipMyAuto%20by%20Advectus%20Transportation%20Services&query_place_id=ChIJ9x_LJGyzw4kRO3D4g-Z1O64,apify_google_maps
Capacity,+17327457770,https://www.capacityllc.com/,"1112 Corporate Rd, North Brunswick Township, NJ 08902",North Brunswick Township,NJ,40.4607901,-74.4904971,3.8,68,Logistics service;Distribution service,https://www.google.com/maps/search/?api=1&query=Capacity&query_place_id=ChIJZS8VFwXEw4kRqLhuZ-CS5U0,apify_google_maps
Schutz Container Systems Inc,+19085266161,http://www.schuetz.net/schuetz/SCH%C3%9CTZ%20USA/en/COMPANY/Contact/,"200 Aspen Hill Rd, Branchburg, NJ 08876",Branchburg,NJ,40.594892,-74.684668,3,63,Manufacturer;Plastic fabrication company,https://www.google.com/maps/search/?api=1&query=Schutz%20Container%20Systems%20Inc&query_place_id=ChIJ7ZX8h5-Uw4kRUGq7MSWOKmc,apify_google_maps
freight link llc,+19083165779,,"1731 Dill Ave, Linden, NJ 07036",Linden,NJ,40.6492695,-74.237792,5,1,Trucking company,https://www.google.com/maps/search/?api=1&query=freight%20link%20llc&query_place_id=ChIJj-R7BcGyw4kRyBZwBcQTgT8,apify_google_maps
Tighe Drayage Co,+15104523508,https://tighedrayage.com/,"2230 Willow St, Oakland, CA 94607",Oakland,CA,37.818568,-122.2912939,4,8,Trucking company,https://www.google.com/maps/search/?api=1&query=Tighe%20Drayage%20Co&query_place_id=ChIJ67wTBiN-hYARm0OQoOwExY8,apify_google_maps
Glova-Link Corporation,+15629082728,http://glovalink.net/,"11637 Los Nietos Rd, Santa Fe Springs, CA 90670",Santa Fe Springs,CA,33.9588048,-118.0725779,3.8,56,Trucking company;Freight forwarding service;Truck accessories store,https://www.google.com/maps/search/?api=1&query=Glova-Link%20Corporation&query_place_id=ChIJm_hiZ07SwoAR-f_SMHdBbrQ,apify_google_maps
Old Dominion Freight Line,+16262563543,https://www.odfl.com/us/en/tools/service-center-locator/CA/IRC.html,"600 Live Oak Ave, Irwindale, CA 91706",Irwindale,CA,34.1124021,-117.9911303,4.4,33,Trucking company;Shipping company,https://www.google.com/maps/search/?api=1&query=Old%20Dominion%20Freight%20Line&query_place_id=ChIJET9bkeHZwoARrIcCWyWu2CQ,apify_google_maps
Noor Trans Inc,+18889606667,http://noortransinc.com/,"1000 E Childs Ave, Merced, CA 95341",Merced,CA,37.2875898,-120.465057,4,23,Trucking company,https://www.google.com/maps/search/?api=1&query=Noor%20Trans%20Inc&query_place_id=ChIJzwUSwTSrkYAR_4VlWBgpaa8,apify_google_maps
Tradelink Transport Inc.,+15629830900,https://www.tradelinktrans.com/,"19300 Alameda St, Compton, CA 90221",Compton,CA,33.8561125,-118.2170326,3.8,24,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Tradelink%20Transport%20Inc.&query_place_id=ChIJnyuS0KQ03YARPW5AKaSwWLI,apify_google_maps
Expedite Transport | Trucking Transport Company In San Bernardino | Jobs For Drivers,+18009734849,http://www.xpdtrans.com/,"289 E Kimberly Ct, San Bernardino, CA 92408",San Bernardino,CA,34.0521897,-117.2795377,5,8,Trucking company;Freight forwarding service;Transportation service,https://www.google.com/maps/search/?api=1&query=Expedite%20Transport%20%7C%20Trucking%20Transport%20Company%20In%20San%20Bernardino%20%7C%20Jobs%20For%20Drivers&query_place_id=ChIJaR8ODROt3IAR6IAdAXz8Umk,apify_google_maps
Oak Harbor Freight Lines,+18008653960,http://www.oakh.com/,"832 F St, West Sacramento, CA 95605",West Sacramento,CA,38.5859012,-121.5194409,3.3,79,Trucking company,https://www.google.com/maps/search/?api=1&query=Oak%20Harbor%20Freight%20Lines&query_place_id=ChIJ02I4-3BVdkARtjjqPHIh7h8,apify_google_maps
Old Dominion Freight Line,+17077486130,https://www.odfl.com/us/en/tools/service-center-locator/CA/SFE.html,"2960 Dutton Ave, Santa Rosa, CA 95407",Santa Rosa,CA,38.406793,-122.722272,5,2,Trucking company;Shipping company,https://www.google.com/maps/search/?api=1&query=Old%20Dominion%20Freight%20Line&query_place_id=ChIJM-eezhVvhYARWVfFlU4iAUg,apify_google_maps
National Xpress Logistics,+12158877211,http://www.nxltrans.com/,"2301 Computer Ave B, Willow Grove, PA 19090",Willow Grove,PA,40.1584522,-75.1353565,4.7,96,Logistics service,https://www.google.com/maps/search/?api=1&query=National%20Xpress%20Logistics&query_place_id=ChIJy9x6u-GvxokRY_JgjGrPjtA,apify_google_maps
Green Logistics LLC,+18883086865,https://greengrouplogistics.com/,"121 Frog Hollow Rd, Churchville, PA 18966",Churchville,PA,40.20131,-75.0389257,4.5,53,Transportation service;Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Green%20Logistics%20LLC&query_place_id=ChIJM21WWvCtxokRidhqwMGD6FI,apify_google_maps
Romark Logistics,+15704532800,https://romarklogistics.com/,"1 Maplewood Dr, Hazle Township, PA 18202",Hazle Township,PA,40.933387,-76.0476015,3.8,397,Transportation service;Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=Romark%20Logistics&query_place_id=ChIJbYof2eaixYkRB_3coBOJ6Ms,apify_google_maps
"Prime Inc. Pittston, PA Terminal",+15706545400,https://www.primeinc.com/,"130 Armstrong Rd, Pittston, PA 18640",Pittston,PA,41.3037446,-75.759881,4.3,812,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Prime%20Inc.%20Pittston%2C%20PA%20Terminal&query_place_id=ChIJy6Wcaf8exYkRIFPda2qD3wc,apify_google_maps
"Blue Eagle Logistics, Inc.",+18553632453,http://www.blueeaglelogistics.com/,"155 Nestle Way, Breinigsville, PA 18031",Breinigsville,PA,40.5680737,-75.630083,3.9,16,Trucking company;Freight forwarding service;Courier service;Warehouse,https://www.google.com/maps/search/?api=1&query=Blue%20Eagle%20Logistics%2C%20Inc.&query_place_id=ChIJr26GnHkxxIkRJereG2KPw6Y,apify_google_maps
Ally Logistics,+18884661024,http://www.allylogistics.com/,"1090 36th St SE STE 628, Grand Rapids, MI 49508",Grand Rapids,MI,42.8975496,-85.6379129,3.4,264,Trucking company;Freight forwarding service;Logistics;Shipping company;Transportation service;Logistics service,https://www.google.com/maps/search/?api=1&query=Ally%20Logistics&query_place_id=ChIJtbNhjm-2GYgRiQnoT_Z8fEI,apify_google_maps
"ACE Logistics, Inc.",+14194290900,https://acedelivers.com/,"1995 Tiffin Ave Suite 315, Findlay, OH 45840",Findlay,OH,41.0537424,-83.6063848,4.7,14,Freight forwarding service;Delivery service;Logistics service;Shipping company;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=ACE%20Logistics%2C%20Inc.&query_place_id=ChIJMX3OOherPogRMReFmNGbL20,apify_google_maps
Beltmann Integrated Logistics,+18775182863,http://www.beltmannlogistics.com/,"1 Pierce Pl 600 West, Itasca, IL 60143",Itasca,IL,41.9878829,-88.0167208,2.9,23,Trucking company;Freight forwarding service;Moving and storage service;Mover;Transportation service;Logistics service,https://www.google.com/maps/search/?api=1&query=Beltmann%20Integrated%20Logistics&query_place_id=ChIJa7nNna6tD4gRl4Obc4GbF6c,apify_google_maps
Lula Logistics Inc,+18667742616,http://www.lulalogisticsinc.com/,"5615 Cameron St #9, Las Vegas, NV 89118",Las Vegas,NV,36.0878868,-115.2044487,3.7,10,Logistics service;Transportation service,https://www.google.com/maps/search/?api=1&query=Lula%20Logistics%20Inc&query_place_id=ChIJKTa7SnXHyIARmo1NvyaEiv4,apify_google_maps
Leach Logistics,+17753522840,https://leachlogistics.com/,"800 E Glendale Ave, Sparks, NV 89431",Sparks,NV,39.5285752,-119.7323547,3.8,30,Storage facility,https://www.google.com/maps/search/?api=1&query=Leach%20Logistics&query_place_id=ChIJzXUqoug-mYARG0F5n48meD4,apify_google_maps
BlueJacket Logistics,+17755072500,http://bluejacketlogistics.com/,"966 United Cir, Sparks, NV 89431",Sparks,NV,39.518414,-119.7301579,4.5,17,Logistics service,https://www.google.com/maps/search/?api=1&query=BlueJacket%20Logistics&query_place_id=ChIJ75Ejcfw_mYAR7d3XlLkMlww,apify_google_maps
Cochran transport LLC,+18023978741,http://www.cochrantransportllc.com/,"311 Greenbanks Hollow Rd, Danville, VT 05828, United States",Danville,VT,44.3987441,-72.1238904,5,4,Towing service,https://www.google.com/maps/search/?api=1&query=Cochran%20transport%20LLC&query_place_id=ChIJR_kCXoijt0kRqcgybMk-8t8,apify_google_maps
"Quality Carriers, Inc. #796",+18024832277,,"307 Omya W, Florence, VT 05744, United States",Florence,VT,43.71,-73.0638889,3.8,30,Trucking company,https://www.google.com/maps/search/?api=1&query=Quality%20Carriers%2C%20Inc.%20%23796&query_place_id=ChIJ272td0Ag4IkRy0u-KFktK2s,apify_google_maps
Green Mountain Trucking & Excavating Inc,+18028783027,http://www.greenmountaintruckingandexcavating.com/,"1040 Osgood Hill Rd, Westford, VT 05494, United States",Westford,VT,44.588413,-72.996098,4.6,7,Excavating contractor;Demolition contractor;Masonry contractor;Waste management service,https://www.google.com/maps/search/?api=1&query=Green%20Mountain%20Trucking%20%26%20Excavating%20Inc&query_place_id=ChIJoe8Hz3l1ykwRxx_h6bQ3cMk,apify_google_maps
Jericho Auto Transport,+18026932983,,"30 Jericho Rd, Essex Junction, VT 05452, United States",Essex Junction,VT,44.5093793,-73.0533866,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Jericho%20Auto%20Transport&query_place_id=ChIJpdwFOqaJtUwR8GG-e2nD-6Q,apify_google_maps
Robert E Vize Mobile Home Services,+18028886666,,"3359 N Wolcott Rd, Wolcott, VT 05680, United States",Wolcott,VT,44.6017675,-72.4667082,5,3,Trucking company;Professional services,https://www.google.com/maps/search/?api=1&query=Robert%20E%20Vize%20Mobile%20Home%20Services&query_place_id=ChIJvSR2DUHBtUwR5nbHp_mQf3o,apify_google_maps
RCP Transit Inc,+18027234239,,"230 E Brighton Rd, Island Pond, VT 05846, United States",Island Pond,VT,44.8170363,-71.8772446,4.8,21,Warehouse;Shipping and mailing,https://www.google.com/maps/search/?api=1&query=RCP%20Transit%20Inc&query_place_id=ChIJDZqPU1iBtkwR8OjkDEMJrAM,apify_google_maps
United Auto Transport,+18022555985,,"1160 Williston Rd, South Burlington, VT 05403, United States",South Burlington,VT,44.4687176,-73.1775355,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=United%20Auto%20Transport&query_place_id=ChIJuebHkwZ7ykwRaCvc5S4PaD0,apify_google_maps
Farrington Transport,+18028620309,,"160 White Cap Rd, Colchester, VT 05446, United States",Colchester,VT,44.555135,-73.295971,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Farrington%20Transport&query_place_id=ChIJlYeHid9uykwRkH0oxPacYnM,apify_google_maps
Lake Champlain Transportation Company,+18028649804,https://ferries.com/,"1 King St Dock, Burlington, VT 05401, United States",Burlington,VT,44.4745514,-73.2203999,4.3,31,Transportation service,https://www.google.com/maps/search/?api=1&query=Lake%20Champlain%20Transportation%20Company&query_place_id=ChIJj76Whbg_ykwRfFQ-LHD3gKw,apify_google_maps
girouxgeneraltransportinc,+18024764679,http://www.cdlschoolinvt.com/,"1 Humbert St, Barre, VT 05641, United States",Barre,VT,44.202164,-72.5122679,4.3,4,Learner driver training area,https://www.google.com/maps/search/?api=1&query=girouxgeneraltransportinc&query_place_id=ChIJ4ankN-cGtUwRgbQNYREmZJg,apify_google_maps
Cook's Transport,+18023101077,,"159 Choiniere Rd, Bristol, VT 05443, United States",Bristol,VT,44.1514801,-73.1207608,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Cook's%20Transport&query_place_id=ChIJ35P8lopktUwRdZaeZJUjoAw,apify_google_maps
Green Mountain Transportation Llc,,,"2599 W Enosburg Rd, Enosburg Falls, VT 05450, United States",Enosburg Falls,VT,44.869389,-72.797318,,0,Transportation service,https://www.google.com/maps/search/?api=1&query=Green%20Mountain%20Transportation%20Llc&query_place_id=ChIJV3zzq5r_tUwRYKlXvPt1Ec0,apify_google_maps
Steady Transport,+18028772717,,"2674 Monkton Rd, Vergennes, VT 05491, United States",Vergennes,VT,44.17931,-73.189545,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Steady%20Transport&query_place_id=ChIJeWeMcOditUwRqEpRSwWDweI,apify_google_maps
Vital Delivery Solutions LLC,+18028627662,http://www.shipvds.com/,"54 Echo Pl #1, Williston, VT 05495, United States",Williston,VT,44.4483315,-73.1284659,4.3,116,Trucking company;Distribution service;Courier service;Warehouse,https://www.google.com/maps/search/?api=1&query=Vital%20Delivery%20Solutions%20LLC&query_place_id=ChIJu-79CAR5ykwRJb-_ofOvjrc,apify_google_maps
"Fleet Transportation, LLC",+18027350515,http://www.fleettransportation.com/,"56 Old Farm Rd Unit 1A, Stowe, VT 05672, United States",Stowe,VT,44.4515999,-72.6961043,5,10,Transportation service;Airport shuttle service;Bus charter;Bus company;Chauffeur service;Limousine service,https://www.google.com/maps/search/?api=1&query=Fleet%20Transportation%2C%20LLC&query_place_id=ChIJqzjuvcqXtUwRJmZo3m93OL4,apify_google_maps
St.Onge's Inc.,+18023343044,http://www.stonges.com/,,,,46.423669,-129.9427086,5,1,Trucking company;Service establishment;Excavating contractor;Farm;Logging contractor;Snow removal service,https://www.google.com/maps/search/?api=1&query=St.Onge's%20Inc.&query_place_id=ChIJ6-C0VU1wtkwRMOSQQiMqz6U,apify_google_maps
Nationwide United Auto Transport,+18003118305,https://www.nationwideunitedautotransport.com/,"2202 S Figueroa St #506, Los Angeles, CA 90007",Los Angeles,CA,34.031314,-118.273711,4.9,182,Trucking company;Logistics service;Shipping company;Shipping service;Transportation service;Vehicle shipping agent,https://www.google.com/maps/search/?api=1&query=Nationwide%20United%20Auto%20Transport&query_place_id=ChIJJQy-5cLHwoARekY1WCiXbko,apify_google_maps
Priority1,+18885698035,http://www.priority1.com/,"401 W Capitol Ave #6, Little Rock, AR 72201",Little Rock,AR,34.744386,-92.275294,4.1,508,Shipping company;Logistics service,https://www.google.com/maps/search/?api=1&query=Priority1&query_place_id=ChIJWQP_6Lq70ocREntSnZIPDu4,apify_google_maps
Showroom Transport,+18004620038,https://www.showroomtransport.com/,"19800 MacArthur Blvd, Irvine, CA 92612",Irvine,CA,33.655261,-117.8599893,3,55,Trucking company;Transportation service;Shipping company,https://www.google.com/maps/search/?api=1&query=Showroom%20Transport&query_place_id=ChIJNat0mkPe3IARzZLkWVdXElA,apify_google_maps
White Motor Company Towing & Recovery Service,+18706331000,https://whitemotortowing.com/?utm_source=omg-gbp&utm_medium=webclick,"675 Eaton Dr, Forrest City, AR 72335",Forrest City,AR,35.039431,-90.79646,4.7,232,Towing service;Auto wrecker;Vehicle shipping agent,https://www.google.com/maps/search/?api=1&query=White%20Motor%20Company%20Towing%20%26%20Recovery%20Service&query_place_id=ChIJAQN3P9Tx1IcRb8p2NWyBwlE,apify_google_maps
Old Dominion Freight Line,+18317571703,https://www.odfl.com/us/en/tools/service-center-locator/CA/SLN.html,"950 Work St, Salinas, CA 93901",Salinas,CA,36.6635449,-121.6323096,4.9,11,Trucking company;Shipping company,https://www.google.com/maps/search/?api=1&query=Old%20Dominion%20Freight%20Line&query_place_id=ChIJ____BIAHkoARx_LyGfSmcuc,apify_google_maps
"Lab Carriers | Courier Service, Same Day, Express Freight, White Glove delivery, STAT, Medical Courier, Refrigerated Services",+15109161400,https://labcarriers.com/,"47669 Lakeview Blvd, Fremont, CA 94538",Fremont,CA,37.4714029,-121.9316774,5,35,Trucking company;Corporate office;Delivery service;Logistics service;Mailing service;Packaging company;Refrigerated transport service;Shipping company;Courier service;Warehouse,https://www.google.com/maps/search/?api=1&query=Lab%20Carriers%20%7C%20Courier%20Service%2C%20Same%20Day%2C%20Express%20Freight%2C%20White%20Glove%20delivery%2C%20STAT%2C%20Medical%20Courier%2C%20Refrigerated%20Services&query_place_id=ChIJnfvKw5GenGAR3RlLXjx4I3E,apify_google_maps
Trucking Company,+12133776430,,"621 Rosecrans Ave, Gardena, CA 90248",Gardena,CA,33.9028818,-118.2857668,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=Trucking%20Company&query_place_id=ChIJb4YwbmXKwoAR9pOqEuvBn5M,apify_google_maps
Ram Trucking Inc,+18316787306,https://ramtruckinginc.com/,"32645 McCoy Rd, Soledad, CA 93960",Soledad,CA,36.4520836,-121.3658416,4.2,21,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Ram%20Trucking%20Inc&query_place_id=ChIJaTnfUbdukoARFCRxnufXRmg,apify_google_maps
Old Dominion Freight Line,+16613261369,https://www.odfl.com/us/en/tools/service-center-locator/CA/BFL.html,"3747 Gilmore Ave, Bakersfield, CA 93308",Bakersfield,CA,35.3891679,-119.0496748,4.1,21,Trucking company;Shipping company,https://www.google.com/maps/search/?api=1&query=Old%20Dominion%20Freight%20Line&query_place_id=ChIJ610CKHRC6oARXsa_l67I3Qg,apify_google_maps
"Brock, LLC",+19253712184,http://www.brockweb.com/,"7683 Southfront Rd Suite 260, Livermore, CA 94551",Livermore,CA,37.7148279,-121.7032269,2.6,119,Transportation service,https://www.google.com/maps/search/?api=1&query=Brock%2C%20LLC&query_place_id=ChIJfzIPbxXnj4AR3tvzB3S3OEU,apify_google_maps
S T I,+12093260000,,"1935 Lovejoy Ave, Manteca, CA 95337",Manteca,CA,37.773972,-121.232852,4.2,5,Trucking company,https://www.google.com/maps/search/?api=1&query=S%20T%20I&query_place_id=ChIJJyHK6kpBkIARluOZome6uhY,apify_google_maps
Kreitz Transport,+17079687447,http://www.kreitztransport.com/,"265 Lombard Rd, American Canyon, CA 94503",American Canyon,CA,38.18953,-122.2614796,5,20,Trucking company,https://www.google.com/maps/search/?api=1&query=Kreitz%20Transport&query_place_id=ChIJZ1u5uPUJhYAR5m9j8qR5iCY,apify_google_maps
ETRUUX LLC,+15595521110,https://etruux.com/,"2020 W Whitendale Ave, Visalia, CA 93277",Visalia,CA,36.3061069,-119.3129872,4.6,9,Trucking company,https://www.google.com/maps/search/?api=1&query=ETRUUX%20LLC&query_place_id=ChIJVVW5DDovlYARcd9-rh7lNuI,apify_google_maps
MLT Transportations,+12093681445,,"7475 E Woodbridge Rd, Acampo, CA 95220",Acampo,CA,38.1627738,-121.2296522,3.7,3,Trucking company,https://www.google.com/maps/search/?api=1&query=MLT%20Transportations&query_place_id=ChIJy7Yrnq-fmoARhEIotxbs4LE,apify_google_maps
Beimel Transportation Services,+18148858990,http://beimeltrans.com/,"420 Uhl Rd, Kersey, PA 15846",Kersey,PA,41.3647041,-78.6022186,4.6,16,Transportation service,https://www.google.com/maps/search/?api=1&query=Beimel%20Transportation%20Services&query_place_id=ChIJj5bv6SirzYkRbs6O_3r0xEQ,apify_google_maps
Smith T Warehouse TYRONE PA,+18146868081,,"13985 S Eagle Valley Rd, Tyrone, PA 16686",Tyrone,PA,40.7099422,-78.2042944,4.4,143,Warehouse,https://www.google.com/maps/search/?api=1&query=Smith%20T%20Warehouse%20TYRONE%20PA&query_place_id=ChIJ5dm_G4X1y4kRQUPb8fOBo74,apify_google_maps
"NHT Logistics, Inc",+17175894242,http://nhtlogistics.com/,"340 S Muddy Creek Rd, Denver, PA 17517",Denver,PA,40.2157955,-76.0780679,4.9,122,Cold storage facility,https://www.google.com/maps/search/?api=1&query=NHT%20Logistics%2C%20Inc&query_place_id=ChIJyS2_PsA_xokRzDNwqf3OojA,apify_google_maps
Ward Transport & Logistics Corp.,+16102509700,https://www.wardtlc.com/pennsylvania-ltl-freight-shipping/,"100 Hilton St, Easton, PA 18042",Easton,PA,40.6703366,-75.2281154,3.9,48,Trucking company;Logistics service,https://www.google.com/maps/search/?api=1&query=Ward%20Transport%20%26%20Logistics%20Corp.&query_place_id=ChIJUaXkOJRsxIkR6VliQ71AXUU,apify_google_maps
Burns Logistics,+14846653695,https://burnslogistics.com/,"379 Main St, Shoemakersville, PA 19555",Shoemakersville,PA,40.4983319,-75.9699067,5,10,Logistics service;Consultant;Transportation service,https://www.google.com/maps/search/?api=1&query=Burns%20Logistics&query_place_id=ChIJkcjSHl7ZxYkRkera52re21s,apify_google_maps
"Kane Logistics, an ID Logistics company",+18883565263,https://www.kanelogistics.com/,"7248 Industrial Blvd, Allentown, PA 18106",Allentown,PA,40.5757392,-75.6077646,3.3,231,Trucking company;Distribution service;Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=Kane%20Logistics%2C%20an%20ID%20Logistics%20company&query_place_id=ChIJrx71-50xxIkR18wEGoyEN2M,apify_google_maps
"Translogistics, Inc",+16102803210,https://shiptli.com/,"1 E Uwchlan Ave #301, Exton, PA 19341",Exton,PA,40.057358,-75.6575767,4.9,437,Logistics service,https://www.google.com/maps/search/?api=1&query=Translogistics%2C%20Inc&query_place_id=ChIJNbtcYMOPxokRNva8ZEi1-hc,apify_google_maps
Westgate Global Logistics,+16108668001,https://shipwestgate.com/,"2299 Brodhead Rd UNIT M, Bethlehem, PA 18020",Bethlehem,PA,40.6782197,-75.3726322,4.7,15,Logistics service;Shipping company,https://www.google.com/maps/search/?api=1&query=Westgate%20Global%20Logistics&query_place_id=ChIJ41q3ShNAxIkRM_DsleO34Yk,apify_google_maps
Drive Universal,+18554698874,http://driveuniversal.com/get-started-now/contact-us/,"12755 E 9 Mile Rd, Warren, MI 48089",Warren,MI,42.4659198,-82.99484,,0,Transportation service,https://www.google.com/maps/search/?api=1&query=Drive%20Universal&query_place_id=ChIJVVVVEc3QJIgRW7-iWwF0X2g,apify_google_maps
Custom Trux USA,+18103006915,https://customtrux.com/,"3025 Petit St, Port Huron, MI 48060",Port Huron,MI,42.960209,-82.461089,5,2,Import export company,https://www.google.com/maps/search/?api=1&query=Custom%20Trux%20USA&query_place_id=ChIJt3YsBMidJYgREgmTBai2tC8,apify_google_maps
Imlach Group,+17346754500,http://www.imlachgroup.com/?y_source=1_ODE3NzQ2LTcxNS1sb2NhdGlvbi53ZWJzaXRl,"28175 Fort St, Trenton, MI 48183",Trenton,MI,42.100991,-83.222064,4.6,109,Mover,https://www.google.com/maps/search/?api=1&query=Imlach%20Group&query_place_id=ChIJOUElqzs_O4gRkJayZH3hOI4,apify_google_maps
Sunset Logistics,+16164557960,,"6093 Clay Ave SW, Grand Rapids, MI 49548",Grand Rapids,MI,42.8543987,-85.6775264,3.9,72,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Sunset%20Logistics&query_place_id=ChIJ_____4uzGYgRHbjb_UMankA,apify_google_maps
Specialized Overseas Shipping,+13132790331,https://sos-shipping.com/,"6425 Tireman Ave, Detroit, MI 48204",Detroit,MI,42.3519188,-83.1371835,4.2,47,Freight forwarding service;Container service;Shipping company;Shipping service;Vehicle shipping agent,https://www.google.com/maps/search/?api=1&query=Specialized%20Overseas%20Shipping&query_place_id=ChIJNQwbuM7MJIgR5DUdmzED23k,apify_google_maps
Carshippingquote,+12482189008,https://www.shippingclassics.com/,"460 Enterprise Ct, Bloomfield Township, MI 48302",Bloomfield Township,MI,42.6084196,-83.286101,,0,Logistics service,https://www.google.com/maps/search/?api=1&query=Carshippingquote&query_place_id=ChIJ9YlzgXq_JIgRbrWYVds14Fo,apify_google_maps
Lineage,+18006787271,https://www.onelineage.com/facilities/headquarters-novi,"46500 Humboldt Dr, Novi, MI 48377",Novi,MI,42.502781,-83.5074257,4.5,22,Cold storage facility,https://www.google.com/maps/search/?api=1&query=Lineage&query_place_id=ChIJX2HL2MqoJIgRCMmEkGQaGR4,apify_google_maps
ABF Freight,+19054585888,https://arcb.com/shippers/solutions/less-than-truckload/abf-freight?refnum=LOCAL&utm_source=Google+Business&utm_medium=GMB+ABF,"15 Strathearn Ave, Brampton, ON L6T 4P1, Canada",Brampton,ONTARIO,43.6946713,-79.6960034,3.9,46,Trucking company;Logistics service;Shipping company;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=ABF%20Freight&query_place_id=ChIJYYG-DXAzK4gRel6iBhQk3XY,apify_google_maps
Smart Trucking,+17057469900,https://www.smart-trucking.com/,,,,51.2072,-121.9883,5,3,Trucking company;Education center;Service establishment,https://www.google.com/maps/search/?api=1&query=Smart%20Trucking&query_place_id=ChIJn1mJUXlPtaERcIQ82FHjHps,apify_google_maps
Hollingsworth,+13137681400,http://www.hollingsworthllc.com/,"14225 W Warren Ave, Dearborn, MI 48126",Dearborn,MI,42.3413115,-83.1818629,3.6,167,Corporate office;Mailing service,https://www.google.com/maps/search/?api=1&query=Hollingsworth&query_place_id=ChIJsxX3IbQ0O4gRWJO4GB4txb4,apify_google_maps
